strain_slug,strain_category,strain_popularity
cali-dragon,Hybrid,0.0016801807642753287
animal-gas,Hybrid,0.0027423640060585826
harambe,Hybrid,0.0032251745705055164
dosi-woah-r1,Hybrid,0.005970297494075225
ethos-apex,Hybrid,0.009578961598627162
grandpas-stash,Hybrid,0.021442306896466104
chardonnay,Hybrid,0.0008249163358264751
orange-harambe,Hybrid,0.0013960122606294196
og-lime-killer,Hybrid,0.0056861289904293144
early-glue-rbx1,Hybrid,0.002891345551659351
ethos-hash-plant-bx1,Hybrid,0.0011283972620502619
forbidden-zkittlez,Hybrid,0.013281428898557362
cherry-wine,Hybrid,0.018206096655916083
headband-cookies-bx1,Hybrid,0.0015339581361856864
trophy-wife,Hybrid,0.008136047740308612
bubble-bomb,Hybrid,0.00197538493796574
atomic-bomb,Hybrid,0.002574070037879937
big-bomb,Hybrid,0.0008552644284488538
f-13,Hybrid,0.0010897724168945073
blue-dream-cbd,Hybrid,0.008097422895152858
green-crack-cbd,Hybrid,0.002358874472012161
amherst-sour-diesel,Hybrid,0.008293306038442756
707-truthband,Hybrid,0.003197585395394263
blue-fire,Hybrid,0.0043287415749556505
bubba-cheese-auto,Hybrid,0.0007587023155594671
bubba-kush-20,Hybrid,0.0008800946860489818
chocolate-mint-og,Hybrid,0.02589795867693352
desert-diesel,Hybrid,0.0015477527237413127
gorilla-breath,Hybrid,0.01716322583671071
dr-greenthumbs-em-dog,Hybrid,0.0021960983388557664
lemon-garlic-og,Hybrid,0.015209912238833969
lemon-kush-headband,Hybrid,0.005377130229183277
lemon-thai-kush,Hybrid,0.002819613696370092
mango-sapphire,Hybrid,0.008304341708487258
lost-coast-hash-plant,Hybrid,0.001219441539917398
altoyd,Hybrid,0.0
cookie-puss,Hybrid,0.0016663861767197024
golden-healing,Hybrid,0.0
strawberry-shortcake,Indica,0.0444737502793404
sundae-driver,Hybrid,0.2539142142189091
frosted-cherry-cookies,Hybrid,0.011581935711704155
pie-hoe,Hybrid,0.02126849509326521
grape-candy,Hybrid,0.0025851057079244386
gnome-walker,Hybrid,0.0
egyptian-musk,Hybrid,0.0002345079884456534
leia-kush,Hybrid,0.0
quiver-killer-kush,Hybrid,0.00127737880765103
fuzzy-navel,Hybrid,0.0008469876759154778
lemon-cookies,Hybrid,0.022203768129536696
purple-pie,Hybrid,0.005170211415848877
granola-funk,Hybrid,0.007578746403061295
comfortably-dumb,Hybrid,0.002546480862768684
vixen,Hybrid,0.0022705891116561504
candy-apple,Hybrid,0.008712661500133808
huckleberries,Hybrid,0.0005214354096026881
safety-meeting,Hybrid,0.003230692405527767
dragon-fruit,Hybrid,0.01026041422387512
dagwood,Hybrid,0.000493846234491435
newberry,Hybrid,0.0004497035543134296
ogkz,Hybrid,0.002825131531392343
raspberry-diesel,Hybrid,0.002601659212991191
sour-blueberry,Hybrid,0.008781634437911941
sugar-breath,Hybrid,0.006069618524475737
three-blue-kings,Hybrid,0.0060530650194089855
love-triangle,Hybrid,0.005534388527317422
more-cowbell,Hybrid,0.0030237735921933673
neroli-91,Hybrid,0.0003421057713795415
mountain-temple,Sativa,0.0006897293777813338
prayer-tower,Hybrid,0.001219441539917398
bingo-pajamas,Hybrid,0.0009601032938716164
black-raspberry,Hybrid,0.002965836324459735
black-triangle,Hybrid,0.014834699457320926
blue-tara,Hybrid,0.0012718609726287795
cluster-funk,Hybrid,0.002620971635569068
blueberry-hashplant,Hybrid,0.000882853603560107
cobra-lips,Hybrid,0.0031396481276606317
angelica,Hybrid,0.0007669790680928432
hollyweed,Hybrid,0.0011918523648061447
jungle-spice,Hybrid,0.0009849335514717443
lazy-lightning,Hybrid,0.002689944573347201
lions-milk,Hybrid,0.0007780147381373445
lotus-larry,Hybrid,0.000543506749691691
lemon-tree,Hybrid,0.060867238130447136
love-boat,Hybrid,0.000576613759825195
moon-drops,Hybrid,0.002734087253525207
space-cake,Hybrid,0.040660926278965184
pura-vida,Hybrid,0.007595299908128046
satsuma,Hybrid,0.0004993640695136857
silver-mountain,Hybrid,0.005457138837005914
strange-brew,Hybrid,0.00022623123591227745
super-silver-hash-plant,Hybrid,0.0008166395832930991
super-snow-lotus,Hybrid,0.0
the-fuzz,Hybrid,0.0006290331925365764
best-friend-og,Hybrid,0.0018788228250763532
purple-berry-skunk,Hybrid,0.00017657072071202142
blue-sherbert,Hybrid,0.028201654798723174
motorbreath,Hybrid,0.11548001026317314
el-chapo,Hybrid,0.004957774767492228
blue-og-sherbert,Hybrid,0.001062183241783254
loopy-fruit,Hybrid,0.0007780147381373445
jungle-scout-cookies,Hybrid,0.005139863323226499
spumoni,Hybrid,0.004458410697978541
white-lemon,Hybrid,0.0024968203475684283
koolato,Hybrid,0.01295035879722232
kush-hemp,Hybrid,0.0018815817425874785
banana-mango,Hybrid,0.0035893516819740607
bonkers,Hybrid,0.006447590223499907
concord-cream,Hybrid,0.00214091998863326
grape-bubba,Hybrid,0.001572582981341441
magic-melon,Hybrid,0.03003081710859927
peach-cobbler,Hybrid,0.01801297243013731
lemongrass,Hybrid,0.009441015723070895
sour-space-candy,Hybrid,0.025834503574177638
the-bling,Hybrid,0.006050306101897859
vanilla-frosting,Hybrid,0.04167344900554818
very-cherry,Hybrid,0.0009821746339606194
first-light,Hybrid,0.0004607392243579309
orange-fanta,Hybrid,0.004403232347756034
strawberries--cream,Hybrid,0.016272095480617223
vanilla-gorilla,Hybrid,0.005261255693716014
grape-god-bud,Hybrid,0.0
yem-og,Hybrid,0.0007697379856039684
spicy-disco,Hybrid,0.0005738548423140697
92-og,Hybrid,0.0035534857543294313
alley-cat-kush,Hybrid,0.0005352299971583148
daywalker,Hybrid,0.0007311131404482137
orange-cream,Hybrid,0.02023665994410433
cypress-og,Hybrid,0.002623730553080193
elektra,Hybrid,0.012409610965041756
holy-punch,Hybrid,0.0018153677223204704
lifter,Hybrid,0.0207663721062404
stoopid-fruits,Hybrid,0.006088930947053614
sweet-valley-kush,Hybrid,0.0015367170536968115
suver-haze,Hybrid,0.01678249522017541
pineberry,Hybrid,0.0026430429756580712
white-strawberry-skunk,Hybrid,0.0021988572563668924
yolo-berry,Indica,0.001991938443032492
banana-punch,Hybrid,0.05383751631209978
seattle-summer,Hybrid,0.0002620971635569068
huckleberry-soda,Hybrid,0.0016250024140528224
the-cbg-blend,Hybrid,0.0008718179335156057
love-is-love,Hybrid,0.0
dutch-47,Hybrid,0.0005738548423140697
samoa-kush,Hybrid,0.002165750246233388
caboose,Hybrid,0.0006152386049809497
collie-man-kush,Hybrid,0.001269102055117654
melonberry,Hybrid,0.0008938892736046086
special-sauce,Hybrid,0.012873109106910812
gammaberry,Hybrid,0.0005655780897806938
orange-poison,Hybrid,0.0009380319537826136
the-guice,Hybrid,0.006875222437724335
chem-berry-diesel,Hybrid,0.0033989863737064127
double-lemon-pie,Hybrid,0.001227718292450774
kings-banner,Hybrid,0.003484512816551298
sour-lemons,Hybrid,0.0007007650478258352
g-cut,Hybrid,0.0003972841216020481
nightmare-og,Hybrid,0.005451621001983662
animal-mints,Hybrid,0.05981609055870839
animal-sherbert,Hybrid,0.0019064120001876066
apricot-jelly,Hybrid,0.002460954419923799
gaswerx,Hybrid,0.00023174907093452811
grape-cake,Hybrid,0.009562408093560409
guava-cake,Hybrid,0.027012561351428155
tropicana-punch,Hybrid,0.009981763555251462
cherry-fuel,Hybrid,0.0016029310739638196
frozen-tangerines,Hybrid,0.0005738548423140697
powernap,Hybrid,0.001986420608010241
white-super-skunk,Hybrid,0.000692488295292459
fire-alien-romulan,Hybrid,0.0007614612330705924
white-master,Hybrid,0.0002041598958232748
triple-scoop,Hybrid,0.006191010894965252
strawberry-sorbet,Hybrid,0.0048391413145138385
sour-kosher,Hybrid,0.010166611028496858
bay-platinum-cookies,Sativa,0.004946739097447726
sorbet-dreams,Hybrid,0.0009407908712937392
florida-og,Hybrid,0.006466902646077785
gelato-sorbet,Hybrid,0.004756373789180078
kosher-dawg,Hybrid,0.0123599504498415
miss-usa,Hybrid,0.0052860859513161424
silver-la,Hybrid,0.0010511475717387526
djs-gold,Hybrid,0.001252548550050902
double-stuffed-sorbet,Hybrid,0.002300937204278529
florida-lemons,Hybrid,0.0013960122606294196
crocketts-dog,Hybrid,0.002598900295480065
el-fuego,Hybrid,0.002662355398235948
bakers-delight,Hybrid,0.0027478818410808336
blood-orange-sorbet,Hybrid,0.002339562049434284
dosi-face,Hybrid,0.011038428962012466
dough-lato,Hybrid,0.00243612416232367
dank-dough,Hybrid,0.002814095861347841
mambo-mg,Hybrid,0.0009076838611602352
cakewalk,Hybrid,0.0035396911667738046
lemon-stash-cbd,Hybrid,0.0
dolato,Indica,0.07718899412626462
zookies,Hybrid,0.1736931697479177
moonbow,Hybrid,0.007909816504396336
watermelon-zkittlez,Indica,0.04758580923188978
melonade,Hybrid,0.02724431042236268
giesel,Hybrid,0.004074921163932118
giesel-cookies,Hybrid,0.0004248732967133016
chem-cookies,Hybrid,0.015325786774301237
banana-milk,Hybrid,0.004767409459224579
gorilla-grapes,Hybrid,0.03821376644659701
oregon-lemons,Hybrid,0.003859725598064343
paradise-waits,Hybrid,0.033198054411371164
poison-fruit,Hybrid,0.010166611028496858
strawberry-switchblade,Hybrid,0.03751300139877118
trueberry-og,Hybrid,0.008188467173019994
northern-hashplant,Indica,0.04865902814371753
puck-yeah,Indica,0.004960533685003352
crescendo,Hybrid,0.027343631452763195
strawberry-cake,Hybrid,0.007807736556484699
total-paralysis,Hybrid,0.0006566223676478295
bubba-cookies,Hybrid,0.005092961725537368
sorbet,Hybrid,0.013529731474558642
slurricane,Indica,0.19053360223582674
absinthe,Hybrid,0.0007862914906707205
lemon-cheesecake,Hybrid,0.00761737124821705
rainmaker,Hybrid,0.02445504481861497
midnight-mass,Hybrid,0.0006124796874698242
ko-kush,Hybrid,0.0022788658641895265
budzilla,Hybrid,0.0015008511260521822
somari,Hybrid,0.0006069618524475736
strawberry-akeil,Hybrid,0.0006621402026700802
serious-kush,Hybrid,0.0004800516469358082
purple-afghan-kush,Indica,0.003768681320197208
devil,Hybrid,0.0019312422577877344
badazz-cheese,Indica,0.0009325141187603633
dick-cheese,Hybrid,0.0007228363879148378
east-coast-sour-diesel-5258013bbbf541e3a4e8fd93f1deb588,Sativa,0.002361633389523286
legends-gold,Indica,0.0
cookies-and-cream-cheese,Hybrid,0.002027804370677121
cheese-dawg,Hybrid,0.0013960122606294196
white-choco-haze,Sativa,0.0008773357685378565
big-buddhas-king-kong,Hybrid,0.0
tangerine-g13,Hybrid,0.00020140097831214943
silver-cheese,Hybrid,0.001456708445874177
shark-widow,Hybrid,0.0
la-cheese,Hybrid,0.005341264301538647
kosher-tangie-kush,Hybrid,0.00019864206080102406
jack-plant,Sativa,0.00014622262808964274
gorilla-blue,Hybrid,0.009559649176049284
buddha-og-kush,Hybrid,0.0042156259569995115
critical-purple-kush,Hybrid,0.008737491757733936
runtz,Hybrid,0.6523763935982078
grape-stomper-og,Hybrid,0.0017905374647203425
ak-020,Hybrid,0.000485569481958059
ak-og-kush,Hybrid,0.0010677010768055048
cherry-moon-pie,Indica,0.001705011021875457
grateful-grape,Hybrid,0.0004910873169803097
sweet-pink,Hybrid,0.0015036100435633073
rosaberry,Hybrid,0.0012249593749396484
ruby-rose,Hybrid,0.0008414698408932272
purple-unicorn,Hybrid,0.007015927230791728
black-rose,Hybrid,0.0015367170536968115
wookies-cookies,Hybrid,0.0016746629292530785
sweet-purple,Hybrid,0.0008111217482708483
star-cookie,Hybrid,0.002488543595035052
pulsar,Hybrid,0.0
pineapple-hash-plant,Hybrid,0.0006511045326255791
lost-creek,Hybrid,0.00014622262808964274
skunk-ape,Indica,0.008213297430620124
ice-cream-man,Indica,0.013758721627982043
lemon-oasis,Hybrid,0.0027478818410808336
g13-skunk,Hybrid,0.0002234723184011521
ghost-of-lee-roy,Hybrid,0.005170211415848877
durga-mata-ii,Hybrid,0.002480266842501676
einsteins-pipe,Hybrid,0.0004552213893356802
docs-og,Hybrid,0.028689983198192364
dank-commander,Hybrid,0.010020388400407216
cherry-dawg,Hybrid,0.0010428708192053763
california-gold,Indica,0.00022623123591227745
cali-orange-bud,Hybrid,0.0
buddha-syrup,Indica,0.0001958831432898988
gary-payton,Hybrid,0.13485588794380635
gelato-41,Hybrid,0.1041601717150259
88-g13-hashplant,Hybrid,0.004728784614068824
purple-majik,Hybrid,0.005451621001983662
purple-reign,Hybrid,0.0044942766256231715
purple-roze,Hybrid,0.0011311561795613876
rawtton,Hybrid,0.0013325571578735368
purple-zkittlez,Indica,0.01005349541054072
skunk-hero,Hybrid,0.009253409332314371
snowball,Hybrid,0.017036315631198944
gunslinger,Hybrid,0.003390709621173037
black-cream-auto,Hybrid,0.0009187195312047364
red-kross,Hybrid,0.0001738118032008961
grape-pie,Hybrid,0.03377466817119635
orange-sherbert,Hybrid,0.02471714198217188
bacio-gelato,Hybrid,0.031164732205671782
gello-gelato,Hybrid,0.007998101864752347
purple-sunset,Indica,0.021936153130957536
terpwin-station,Hybrid,0.0034045042087286637
critical,Hybrid,0.015276126259100981
zour-apples,Hybrid,0.009358248197737135
sour-og-cheese,Hybrid,0.002546480862768684
acai-berry-gelato,Sativa,0.016266577645594974
zsweet-insanity,Hybrid,0.011730917257304923
black-fire,Hybrid,0.002974113076993111
jelly-breath,Hybrid,0.01539751862959049
quattro-kush,Hybrid,0.0032113799829498893
blue-tahoe,Hybrid,0.003123094622593879
guava-dawg,Hybrid,0.02908450840228328
mindscape,Hybrid,0.0004524624718245549
dosi-punch,Indica,0.025420665947508837
royal-flush,Hybrid,0.0034486468889066684
riley-kush,Hybrid,0.0
wonka-bars,Hybrid,0.02166853813237838
brute-fruit,Hybrid,0.0
fruit-pie,Hybrid,0.002207134008900268
gelato-pebbles,Hybrid,0.00046349814186905634
pie-til-i-die,Hybrid,0.001705011021875457
future-1,Hybrid,0.006792454912390574
9d4,Hybrid,0.0028223726138812176
10th-planet,Hybrid,0.015394759712079369
banana-daddy,Hybrid,0.005164693580826627
candy-store,Hybrid,0.007054552075947481
citradelic-cookies,Hybrid,0.0016360380840973235
citral-flo,Hybrid,0.0031837908078386364
durban-kush,Hybrid,0.009082356446624602
early-lemon-berry,Hybrid,0.006290331925365764
lgbt,Hybrid,0.0007669790680928432
lemon-berry-candy-og,Hybrid,0.002681667820813825
lilac-cookies,Hybrid,0.002574070037879937
gmo-zkittlez,Hybrid,0.00790705758688521
lilac-diesel,Hybrid,0.04535936280041163
grape-diamonds,Hybrid,0.01618105120275009
lilac-og,Hybrid,0.002723051583480705
mandarin-kush,Hybrid,0.004659811676290691
member-og,Hybrid,0.006591053934078425
morockin-kush,Hybrid,0.003561762506862808
ogdlux,Hybrid,0.0019505546803656121
gushers,Hybrid,0.18712082127456472
jungle-cake,Hybrid,0.09205680059371904
peanut-butter-breath,Hybrid,0.1525212367675419
london-poundcake,Hybrid,0.10763916669655492
orange-kush-cake,Hybrid,0.013149000858023346
orange-velvet-underground,Hybrid,0.0017408769495200866
cereal-milk,Hybrid,0.16000342105771378
oz-kush,Hybrid,0.009755532319339184
white-runtz,Hybrid,0.1611594074948753
sherblato,Hybrid,0.0654801482090487
cheetah-piss,Hybrid,0.10300142636035324
snowman,Hybrid,0.04140583400696903
gelatti,Hybrid,0.06361511997152798
guava,Sativa,0.03629355985885378
dolce-gelato,Hybrid,0.004094233586509997
tang-eray,Hybrid,0.006538634501367044
sorbet-11,Hybrid,0.001164263189694891
dosi-white,Hybrid,0.0024968203475684283
lemon-oz,Hybrid,0.0029713541594819856
royal-purple-kush,Indica,0.0019340011752988601
blackberry-og-cbd,Hybrid,0.0008497465934266032
midnight-express,Hybrid,0.0010180405616052486
lovelace,Hybrid,0.0004910873169803097
madhatter,Hybrid,0.0010345940666720006
smarties,Hybrid,0.01235443261481925
face-off-og-bx1,Hybrid,0.0005959261824030722
grateful-breath,Hybrid,0.007937405679507589
sapphire-og,Hybrid,0.005178488168382254
glazed-cherries,Hybrid,0.001103567004450134
han-solo-burger,Hybrid,0.01261928869588728
larry-cake,Hybrid,0.003727297557530328
alphadawg,Hybrid,0.00017932963822314677
triangle-mints,Hybrid,0.023795663533456014
alien-cookies,Hybrid,0.034450602961422064
dosi-cake,Hybrid,0.012920010704599943
rainbow-chip,Hybrid,0.0214312712264216
petro-chem,Hybrid,0.001942277927832236
gelonade,Hybrid,0.04730439964575499
lime-og,Hybrid,0.013847006988338056
apple-fritter,Hybrid,0.11816719591900922
triple-og,Hybrid,0.010059013245562971
triple-chocolate-chip,Hybrid,0.017284618207200224
crunch-berries,Hybrid,0.009601032938716164
caesar,Hybrid,0.0033576026110395327
samoas,Hybrid,0.0032362102405500176
monkey-mints,Hybrid,0.008058798049997103
moose-tracks,Hybrid,0.003269317250683522
grapefruit-sour-dream,Hybrid,0.0042459740496218895
orange-daiquiri,Hybrid,0.0072614708892818815
lemon-lava,Hybrid,0.005906842391319342
tropic-truffle,Hybrid,0.00890026789089033
falcon-9,Indica,0.004008707143665111
ace-high,Hybrid,0.003189308642860887
jet-a,Hybrid,0.0014898154560076806
paradise-circus,Hybrid,0.0055537009498952995
biscotti,Hybrid,0.1219331183216953
pink-runtz,Hybrid,0.09653176479676434
lava-cake,Hybrid,0.108036450818157
mac-1,Hybrid,0.14335059496056127
cookie-dawg,Hybrid,0.028372707684412943
cherry-punch,Hybrid,0.029321775308240063
gelato-cake,Hybrid,0.045527656768590274
purple-cookies,Hybrid,0.019825581234946658
wedding-pie,Hybrid,0.043690217706180805
gorilla-cake,Hybrid,0.04398542187987122
og-cookies,Hybrid,0.014859529714921053
cookie-glue,Hybrid,0.00858851021213317
papaya-punch,Hybrid,0.022002367151224545
blue-gelato,Hybrid,0.020838103961529655
billy-kimber,Hybrid,0.053122956676718326
pink-candy-kush,Hybrid,0.010252137471341743
animal-face,Hybrid,0.018432327891828363
sherbacio,Hybrid,0.0247088652296385
glueball,Hybrid,0.014431897500696627
4-kings,Hybrid,0.007918093256929711
grape-punch,Hybrid,0.0036031462695296883
divorce-cake,Hybrid,0.010616314582810288
cbd-charlottes-angel,Hybrid,0.002262312359122775
marathon-og,Indica,0.01990283092525816
garanimals,Indica,0.03921249458562438
meat-breath,Indica,0.012268906171974365
kush-mints,Hybrid,0.10574654928392296
gorilla-zkittlez,Hybrid,0.023174907093452813
cake-batter,Hybrid,0.0150388593531442
comatose-og,Indica,0.0033189777658837773
cherry-cheesecake,Indica,0.0023450798844565353
space-cookies,Hybrid,0.012241316996863113
passion-fruit,Sativa,0.010006593812851591
crazy-glue,Hybrid,0.009322382270092506
pootie-tang,Hybrid,0.0024719900899683
lucid-blue,Sativa,0.006610366356656302
golden-strawberry,Hybrid,0.0027423640060585826
banana-pudding,Hybrid,0.006003404504208729
orange-zkittlez,Hybrid,0.006124796874698244
double-durban,Indica,0.0021795448337890147
cherry-blossom,Indica,0.004337018327489026
guava-jelly,Hybrid,0.0026678732332581986
s5-haze,Hybrid,0.005057095797892739
pineapple-muffin,Hybrid,0.003815582917886338
candy-apple-kush,Hybrid,0.0012746198901399048
orange-peel,Indica,0.001178057777250518
its-it,Hybrid,0.003048603849793495
space-face,Indica,0.0009242373662269873
skullcap,Hybrid,0.0015946543214304435
thank-you-jerry,Hybrid,0.0021933394213446413
t-sage,Hybrid,0.0015587883937858145
mr-clean,Sativa,0.01046181520218727
chem-de-la-chem,Sativa,0.014362924562918494
brownie-scout,Hybrid,0.02041598958232748
la-kush-cake,Hybrid,0.06612849382416315
rainbow-sherbet,Hybrid,0.015201635486300597
grapefruit-durban,Sativa,0.006748312232212569
banana-sherbet,Hybrid,0.009344453610181509
cement-shoes,Indica,0.018807540673341408
humble-pie,Hybrid,0.003062398437349122
gorilla-og,Indica,0.011077053807168221
creme-brulee,Indica,0.010790126386011184
gelato-45,Hybrid,0.028127164025922788
now-and-later,Hybrid,0.013297982403624115
peyote-critical,Indica,0.009311346600048006
berry-pie,Sativa,0.015792043833681418
pink-rozay,Indica,0.03463820935217858
honey-bun,Hybrid,0.01736462681502286
grenadine,Hybrid,0.004389437760200407
pancakes,Hybrid,0.013924256678649565
ocean-beach,Hybrid,0.00786015598919608
collins-ave,Hybrid,0.013640088175003656
georgia-pie,Hybrid,0.03422988956053203
sour-glue,Hybrid,0.006058582854431236
spec-ops,Indica,0.0034486468889066684
orange-tree,Hybrid,0.004301152399844397
fatso,Indica,0.01717977934177746
forbidden-lemon-glue,Indica,0.002267830194145025
orangeade,Hybrid,0.010555618397565532
platinum-punch,Hybrid,0.0220409919963803
strawberry-cookies,Hybrid,0.008605063717199919
cherry-chem,Hybrid,0.008009137534796847
copper-chem,Hybrid,0.003503825239129175
glueberry,Hybrid,0.012591699520776028
purple-gelato,Hybrid,0.01470227141678691
orange-43,Hybrid,0.0046929186864241934
cookie-dos,Hybrid,0.0026126948830356924
florida-orange,Hybrid,0.0009242373662269873
gorillad-cheese,Hybrid,0.005123309818159747
king-crasher,Hybrid,0.005448862084472536
luckleberries-59,Hybrid,0.0010014870565384962
sun-king-og,Hybrid,0.0010759778293388807
gorilla-punch,Hybrid,0.002314731791834156
kentucky-bluegrass,Hybrid,0.0024444009148570467
royal-wedding,Hybrid,0.004439098275400664
space-monkey,Hybrid,0.010116950513296604
punch-breath,Hybrid,0.014903672395099059
gorilla-bomb,Hybrid,0.005035024457803736
juggernaut,Hybrid,0.0019146887527209824
las-vegas-triangle-kush,Hybrid,0.005200559508471256
bubba-fett,Hybrid,0.012034398183528713
cherry-lime-haze,Hybrid,0.001376699838051542
french-cookies,Sativa,0.004232179462066264
sour-papaya,Hybrid,0.003147924880194007
nitro-cookies,Hybrid,0.006384135120744025
blood-diamond,Indica,0.0036886727123745726
gold-leaf,Hybrid,0.007821531144040323
gascotti,Hybrid,0.0013408339104069127
frozen-grapes,Hybrid,0.0015974132389415688
face-mints,Hybrid,0.009612068608760668
delicious-candy,Hybrid,0.0012718609726287795
chronald,Hybrid,0.002019527618143745
cake-mix,Hybrid,0.016746629292530783
cake-and-chem,Hybrid,0.003735574310063703
apple-rock-candy,Hybrid,0.0008387109233821018
triple-whammy,Hybrid,0.0019119298352098567
g-wagon,Sativa,0.006913847282880089
east-cake,Hybrid,0.0006455866976033284
dr-gonzo,Hybrid,0.004022501731220738
coffee-ice-cream,Hybrid,0.0011173615920057607
cherry-garcia,Hybrid,0.006163421719853997
bitch-fuel,Hybrid,0.0010842545818722565
chili-verde,Hybrid,0.013775275133048798
66-cookies,Hybrid,0.0018401979799205985
sticky-lemons,Hybrid,0.0005821315948474457
mother-of-grapes,Hybrid,0.0020471167932549984
island-girl,Sativa,0.001062183241783254
dog-patch,Hybrid,0.000634551027558827
cherry-death-star,Hybrid,0.0012580663850731528
balla-berries,Hybrid,0.011730917257304923
92-cookies,Hybrid,0.0023312852969009077
banana-puddintain,Hybrid,0.004676365181357443
full-moon-fever,Hybrid,0.002242999936544897
blue-coral,Hybrid,0.0006124796874698242
aaa-og,Hybrid,0.002276106946678401
805-glue,Hybrid,0.004640499253712813
purple-lamborghini,Hybrid,0.0013353160753846619
platinum-garlic,Hybrid,0.004899837499758594
point-break,Indica,0.0043342594099779015
hells-bells,Indica,0.006378617285721774
eleven-roses,Indica,0.0031010232825048768
chem-dd,Hybrid,0.0011477096846281393
tropsanto,Hybrid,0.005106756313092996
zerbert,Hybrid,0.008718179335156059
apples-and-bananas,Hybrid,0.011659185402015665
fat-banana,Hybrid,0.003205862147927639
luxuriotti,Hybrid,0.0007338720579593389
axilla,Indica,0.002841685036459095
pillow-factory,Hybrid,0.004094233586509997
lemon-sweet-skunk,Sativa,0.0008938892736046086
layer-cake,Hybrid,0.02048496252010561
blue-tommyz,Hybrid,0.0006897293777813338
pop-tarts,Hybrid,0.011741952927349423
rollins,Hybrid,0.010392842264409136
blackberry-cheesecake,Hybrid,0.0011504686021392644
smores,Hybrid,0.006792454912390574
miracle-whip,Hybrid,0.003779716990241709
golden-cobra,Hybrid,0.0018319212273872226
diamond-dust,Hybrid,0.004234938379577389
strawberry-guava,Hybrid,0.008803705778000943
papaya-cake,Hybrid,0.01408151497678371
grape-og,Hybrid,0.0031506837977051325
captain-crunch,Hybrid,0.0055178350222506705
citrus-farmer,Hybrid,0.007010409395769476
squirt,Hybrid,0.006552429088922671
mule-fuel,Hybrid,0.0021574734937000123
pure-michigan-5,Hybrid,0.0022540356065893987
lemon-cherry-gelato,Hybrid,0.009719666391694557
candy-rain,Hybrid,0.005628191722695683
cherry-gorilla,Hybrid,0.010776331798455559
meltdown,Hybrid,0.0018870995776097289
nf1,Hybrid,0.00457152631593468
t1,Hybrid,0.000609720769958699
rotten-rozay,Hybrid,0.0009518265413382404
galactic-gas,Hybrid,0.0035203787441959273
fuji-og,Hybrid,0.0009601032938716164
garlicane,Hybrid,0.002505097100101804
nirvana,Hybrid,0.0014622262808964275
zaza,Hybrid,0.07174289095930321
crescendo-8e77518145b248278f003dfbb03c1b08,Hybrid,0.00844504650155465
captain-jack,Hybrid,0.0021574734937000123
freakshow,Hybrid,0.0025630343678354358
italian-ice,Hybrid,0.024482633993726226
cancers-nightmare,Hybrid,0.0010842545818722565
y-life,Hybrid,0.002659596480724823
indiana-bubble-gum,Hybrid,0.003103782200016002
kickflip-7,Hybrid,0.0008138806657819737
watermelon-zum-zum,Hybrid,0.0012111647873840222
killer-cupcakes,Hybrid,0.000962862211382742
banana-trail-mix,Hybrid,0.000584890512358571
con-leche,Hybrid,0.002011250865610369
banana-cream-cake,Hybrid,0.006091689864564739
orange-mints,Hybrid,0.0020829827208996283
the-cube,Hybrid,0.0010925313344056326
sweet-pink-grapefruit,Hybrid,0.0010759778293388807
oreoz,Hybrid,0.02895759819677152
secret-weapon,Hybrid,0.003310701013350402
obama-runtz,Hybrid,0.03365327580070684
hectane,Hybrid,0.004549454975845677
spritzer,Hybrid,0.0017712250421424648
skittles-mintz,Hybrid,0.0013601463329847901
gusher-pie,Hybrid,0.0007642201505817178
atomic-apple,Hybrid,0.001721564526942209
grape-gasoline,Hybrid,0.005327469713983022
medellin,Hybrid,0.004783962964291331
gummiez,Hybrid,0.001103567004450134
yellow-zushi,Hybrid,0.005710959248029443
huckleberry-web,Hybrid,0.0004717748944024322
prodigy,Hybrid,0.0
katana-kush,Hybrid,0.0003834895340464216
garlic-glue,Hybrid,0.0006869704602702084
garlic-mints,Hybrid,0.002143678906144385
gelato-mints,Hybrid,0.0009656211288938672
ethos-cookies,Hybrid,0.0025216506051685557
kwazulu-blue,Hybrid,0.0
aqua-woman,Hybrid,0.0
banana-sundae,Sativa,0.0013242804053401607
sweet-pie,Hybrid,0.0003614181939574189
special-occasion,Hybrid,0.0005931672648919469
lights-out,Indica,0.0005628191722695684
single-scoop,Hybrid,0.0004248732967133016
tiger-king,Hybrid,0.00040556087413542416
daniel-larusso,Hybrid,0.001238753962495275
ksmorz,Hybrid,0.0006952472128035844
koko,None,0.0003503825239129176
circa,None,0.0003007220087126615
d-z-d,None,0.0
sr-71,None,0.0002896863386681602
mojito,Hybrid,0.0013546284979625393
prenup,None,0.0027423640060585826
zprite,None,0.0008663000984933553
nyc-flo,None,0.0014511906108519259
sonny-g,None,0.0048750072421584675
star-91,None,0.00020140097831214943
black-88,None,0.0
blue-boi,None,0.0002758917511125335
boomtown,None,0.0020084919480992443
push-pop,None,0.0010980491694278832
zoo-dawg,None,0.0003890073690686722
alpenglow,None,0.00035314144142404284
fruitcake,Hybrid,0.00046625705938018163
good-dawg,None,0.0005131586570693123
headspace,Hybrid,0.001269102055117654
island-og,None,0.0006152386049809497
king-musa,None,0.0012139237048951472
lemon-tag,None,0.0004828105644469336
milk-bone,Hybrid,0.004372884255133656
mint-cake,None,0.007592540990616922
palpatine,Hybrid,0.000626274275025451
